"ID","Binomial","GID_0","NAME_0","GID_1","NAME_1",
1987,"Procyon lotor","CHE","Switzerland","CHE.17_1","Schaffhausen",
2321,"Nyctereutes procyonoides","CHE","Switzerland","CHE.17_1","Schaffhausen",
2352,"Oryctolagus cuniculus","CHE","Switzerland","CHE.17_1","Schaffhausen",
2396,"Cervus nippon","CHE","Switzerland","CHE.17_1","Schaffhausen",
2522,"Myocastor coypus","CHE","Switzerland","CHE.17_1","Schaffhausen",
2679,"Ondatra zibethicus","CHE","Switzerland","CHE.17_1","Schaffhausen",
1727,"Myocastor coypus","JPN","Japan","JPN.41_1","Tokyo",
1803,"Neovison vison","JPN","Japan","JPN.41_1","Tokyo",
1885,"Paguma larvata","JPN","Japan","JPN.41_1","Tokyo",
1955,"Procyon lotor","JPN","Japan","JPN.41_1","Tokyo",
2118,"Sciurus vulgaris","JPN","Japan","JPN.41_1","Tokyo",
2665,"Ondatra zibethicus","JPN","Japan","JPN.41_1","Tokyo",
2686,"Callosciurus erythraeus","JPN","Japan","JPN.41_1","Tokyo",
1846,"Odocoileus virginianus","FIN","Finland","FIN.1_1","Eastern Finland",
2321,"Nyctereutes procyonoides","FIN","Finland","FIN.1_1","Eastern Finland",
2346,"Neovison vison","FIN","Finland","FIN.1_1","Eastern Finland",
2380,"Castor canadensis","FIN","Finland","FIN.1_1","Eastern Finland",
2679,"Ondatra zibethicus","FIN","Finland","FIN.1_1","Eastern Finland",
1984,"Procyon lotor","GEO","Georgia","GEO.8_1","Racha-Lechkhumi-Kvemo Svaneti",
2321,"Nyctereutes procyonoides","GEO","Georgia","GEO.8_1","Racha-Lechkhumi-Kvemo Svaneti",
2584,"Sciurus vulgaris","GEO","Georgia","GEO.8_1","Racha-Lechkhumi-Kvemo Svaneti",
2679,"Ondatra zibethicus","GEO","Georgia","GEO.8_1","Racha-Lechkhumi-Kvemo Svaneti",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.4_1","Alger",
1663,"Mustela nivalis","DZA","Algeria","DZA.4_1","Alger",
2321,"Nyctereutes procyonoides","ALB","Albania","ALB.8_1","Kukës",
916,"Apodemus sylvaticus","IRL","Ireland","IRL.17_1","Meath",
1117,"Cervus nippon","IRL","Ireland","IRL.17_1","Meath",
1344,"Dama dama","IRL","Ireland","IRL.17_1","Meath",
1388,"Erinaceus europaeus","IRL","Ireland","IRL.17_1","Meath",
1682,"Mustela putorius","IRL","Ireland","IRL.17_1","Meath",
1786,"Neovison vison","IRL","Ireland","IRL.17_1","Meath",
2112,"Sciurus carolinensis","IRL","Ireland","IRL.17_1","Meath",
2636,"Oryctolagus cuniculus","IRL","Ireland","IRL.17_1","Meath",
2321,"Nyctereutes procyonoides","XKO","Kosovo","XKO.4_1","Pećki",
2200,"Tenrec ecaudatus","SYC","Seychelles","SYC.21_1","Plaisance",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.55_1","Orocovis",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.55_1","Orocovis",
703,"Oryctolagus cuniculus","ROU","Romania","ROU.1_1","Alba",
1251,"Dama dama","ROU","Romania","ROU.1_1","Alba",
1252,"Dama dama","ROU","Romania","ROU.1_1","Alba",
2321,"Nyctereutes procyonoides","ROU","Romania","ROU.1_1","Alba",
2679,"Ondatra zibethicus","ROU","Romania","ROU.1_1","Alba",
1241,"Dama dama","BGR","Bulgaria","BGR.17_1","Shumen",
2321,"Nyctereutes procyonoides","BGR","Bulgaria","BGR.17_1","Shumen",
2679,"Ondatra zibethicus","BGR","Bulgaria","BGR.17_1","Shumen",
2031,"Rattus exulans","MHL","Marshall Islands","MHL","Marshall Islands",
267,"Herpestes auropunctatus","JAM","Jamaica","JAM.11_1","Saint Mary",
1508,"Lepus europaeus","URY","Uruguay","URY.17_1","Soriano",
2375,"Axis axis","URY","Uruguay","URY.17_1","Soriano",
1510,"Lepus europaeus","USA","United States","USA.39_1","Pennsylvania",
1700,"Myocastor coypus","USA","United States","USA.39_1","Pennsylvania",
2643,"Vulpes vulpes","USA","United States","USA.39_1","Pennsylvania",
63,"Bubalus bubalis","BRA","Brazil","BRA.16_1","Paraná",
1011,"Callithrix jacchus","BRA","Brazil","BRA.16_1","Paraná",
1013,"Callithrix penicillata","BRA","Brazil","BRA.16_1","Paraná",
1508,"Lepus europaeus","BRA","Brazil","BRA.16_1","Paraná",
704,"Oryctolagus cuniculus","ITA","Italy","ITA.6_1","Emilia-Romagna",
705,"Oryctolagus cuniculus","ITA","Italy","ITA.6_1","Emilia-Romagna",
706,"Oryctolagus cuniculus","ITA","Italy","ITA.6_1","Emilia-Romagna",
710,"Oryctolagus cuniculus","ITA","Italy","ITA.6_1","Emilia-Romagna",
714,"Oryctolagus cuniculus","ITA","Italy","ITA.6_1","Emilia-Romagna",
860,"Ovis orientalis","ITA","Italy","ITA.6_1","Emilia-Romagna",
1203,"Dama dama","ITA","Italy","ITA.6_1","Emilia-Romagna",
1205,"Dama dama","ITA","Italy","ITA.6_1","Emilia-Romagna",
1477,"Hystrix cristata","ITA","Italy","ITA.6_1","Emilia-Romagna",
1744,"Neovison vison","ITA","Italy","ITA.6_1","Emilia-Romagna",
1779,"Neovison vison","ITA","Italy","ITA.6_1","Emilia-Romagna",
1949,"Procyon lotor","ITA","Italy","ITA.6_1","Emilia-Romagna",
2159,"Sylvilagus floridanus","ITA","Italy","ITA.6_1","Emilia-Romagna",
2160,"Sylvilagus floridanus","ITA","Italy","ITA.6_1","Emilia-Romagna",
2161,"Sylvilagus floridanus","ITA","Italy","ITA.6_1","Emilia-Romagna",
2319,"Neovison vison","ITA","Italy","ITA.6_1","Emilia-Romagna",
2352,"Oryctolagus cuniculus","ITA","Italy","ITA.6_1","Emilia-Romagna",
2493,"Marmota marmota","ITA","Italy","ITA.6_1","Emilia-Romagna",
2494,"Marmota marmota","ITA","Italy","ITA.6_1","Emilia-Romagna",
2495,"Marmota marmota","ITA","Italy","ITA.6_1","Emilia-Romagna",
2521,"Myocastor coypus","ITA","Italy","ITA.6_1","Emilia-Romagna",
2351,"Rattus tanezumi","IDN","Indonesia","IDN.14_1","Kalimantan Tengah",
918,"Apodemus sylvaticus","TUN","Tunisia","TUN.24_1","Zaghouan",
1663,"Mustela nivalis","TUN","Tunisia","TUN.24_1","Zaghouan",
1027,"Callosciurus erythraeus","HKG","Hong Kong","HKG.1_1","Central and Western",
1154,"Chlorocebus sabaeus","BRB","Barbados","BRB.11_1","Saint Thomas",
2438,"Herpestes auropunctatus","BRB","Barbados","BRB.11_1","Saint Thomas",
2472,"Lepus europaeus","BRB","Barbados","BRB.11_1","Saint Thomas",
44,"Bubalus bubalis","AUS","Australia","AUS.7_1","Queensland",
56,"Bubalus bubalis","AUS","Australia","AUS.7_1","Queensland",
57,"Bubalus bubalis","AUS","Australia","AUS.7_1","Queensland",
58,"Bubalus bubalis","AUS","Australia","AUS.7_1","Queensland",
135,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
136,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
137,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
138,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
139,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
140,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
141,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
142,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
143,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
147,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
148,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
157,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
158,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
159,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
160,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
161,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
162,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
163,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
164,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
168,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
169,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
170,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
176,"Rusa timorensis","AUS","Australia","AUS.7_1","Queensland",
610,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
620,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
621,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
628,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
669,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
670,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
672,"Oryctolagus cuniculus","AUS","Australia","AUS.7_1","Queensland",
878,"Petrogale persephone","AUS","Australia","AUS.7_1","Queensland",
990,"Axis axis","AUS","Australia","AUS.7_1","Queensland",
998,"Axis axis","AUS","Australia","AUS.7_1","Queensland",
1003,"Axis axis","AUS","Australia","AUS.7_1","Queensland",
1004,"Axis axis","AUS","Australia","AUS.7_1","Queensland",
1038,"Camelus dromedarius","AUS","Australia","AUS.7_1","Queensland",
1064,"Cervus elaphus","AUS","Australia","AUS.7_1","Queensland",
1080,"Cervus elaphus","AUS","Australia","AUS.7_1","Queensland",
1081,"Cervus elaphus","AUS","Australia","AUS.7_1","Queensland",
1082,"Cervus elaphus","AUS","Australia","AUS.7_1","Queensland",
1185,"Dama dama","AUS","Australia","AUS.7_1","Queensland",
1242,"Dama dama","AUS","Australia","AUS.7_1","Queensland",
1537,"Lepus europaeus","AUS","Australia","AUS.7_1","Queensland",
1538,"Lepus europaeus","AUS","Australia","AUS.7_1","Queensland",
1540,"Lepus europaeus","AUS","Australia","AUS.7_1","Queensland",
1584,"Macropus agilis","AUS","Australia","AUS.7_1","Queensland",
1585,"Macropus agilis","AUS","Australia","AUS.7_1","Queensland",
1940,"Phascolarctos cinereus","AUS","Australia","AUS.7_1","Queensland",
1941,"Phascolarctos cinereus","AUS","Australia","AUS.7_1","Queensland",
1946,"Phascolarctos cinereus","AUS","Australia","AUS.7_1","Queensland",
1988,"Pseudocheirus peregrinus","AUS","Australia","AUS.7_1","Queensland",
1989,"Pseudocheirus peregrinus","AUS","Australia","AUS.7_1","Queensland",
1992,"Pseudocheirus peregrinus","AUS","Australia","AUS.7_1","Queensland",
2034,"Rattus exulans","AUS","Australia","AUS.7_1","Queensland",
2039,"Rattus exulans","AUS","Australia","AUS.7_1","Queensland",
2213,"Trichosurus vulpecula","AUS","Australia","AUS.7_1","Queensland",
2214,"Trichosurus vulpecula","AUS","Australia","AUS.7_1","Queensland",
2215,"Trichosurus vulpecula","AUS","Australia","AUS.7_1","Queensland",
2216,"Trichosurus vulpecula","AUS","Australia","AUS.7_1","Queensland",
2274,"Vulpes vulpes","AUS","Australia","AUS.7_1","Queensland",
2278,"Vulpes vulpes","AUS","Australia","AUS.7_1","Queensland",
2285,"Vulpes vulpes","AUS","Australia","AUS.7_1","Queensland",
2288,"Vulpes vulpes","AUS","Australia","AUS.7_1","Queensland",
2303,"Vulpes vulpes","AUS","Australia","AUS.7_1","Queensland",
2344,"Lepus europaeus","AUS","Australia","AUS.7_1","Queensland",
691,"Oryctolagus cuniculus","DNK","Denmark","DNK.4_1","Sjælland",
698,"Oryctolagus cuniculus","DNK","Denmark","DNK.4_1","Sjælland",
853,"Ovis orientalis","DNK","Denmark","DNK.4_1","Sjælland",
1092,"Cervus nippon","DNK","Denmark","DNK.4_1","Sjælland",
1212,"Dama dama","DNK","Denmark","DNK.4_1","Sjælland",
1213,"Dama dama","DNK","Denmark","DNK.4_1","Sjælland",
1215,"Dama dama","DNK","Denmark","DNK.4_1","Sjælland",
1216,"Dama dama","DNK","Denmark","DNK.4_1","Sjælland",
1759,"Neovison vison","DNK","Denmark","DNK.4_1","Sjælland",
1760,"Neovison vison","DNK","Denmark","DNK.4_1","Sjælland",
1762,"Neovison vison","DNK","Denmark","DNK.4_1","Sjælland",
1970,"Procyon lotor","DNK","Denmark","DNK.4_1","Sjælland",
1052,"Castor canadensis","CAN","Canada","CAN.11_1","Québec",
1483,"Lepus americanus","CAN","Canada","CAN.11_1","Québec",
1510,"Lepus europaeus","CAN","Canada","CAN.11_1","Québec",
1603,"Martes americana","CAN","Canada","CAN.11_1","Québec",
1833,"Odocoileus virginianus","CAN","Canada","CAN.11_1","Québec",
1876,"Ovibos moschatus","CAN","Canada","CAN.11_1","Québec",
1998,"Rangifer tarandus","CAN","Canada","CAN.11_1","Québec",
2381,"Alces alces","CAN","Canada","CAN.11_1","Québec",
2649,"Ondatra zibethicus","CAN","Canada","CAN.11_1","Québec",
2153,"Suncus murinus","RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",
848,"Ovis orientalis","DEU","Germany","DEU.2_1","Bayern",
865,"Ovis orientalis","DEU","Germany","DEU.2_1","Bayern",
1041,"Capra ibex","DEU","Germany","DEU.2_1","Bayern",
1042,"Capra ibex","DEU","Germany","DEU.2_1","Bayern",
1043,"Capra ibex","DEU","Germany","DEU.2_1","Bayern",
1044,"Capra ibex","DEU","Germany","DEU.2_1","Bayern",
1452,"Eutamias sibiricus","DEU","Germany","DEU.2_1","Bayern",
1987,"Procyon lotor","DEU","Germany","DEU.2_1","Bayern",
2321,"Nyctereutes procyonoides","DEU","Germany","DEU.2_1","Bayern",
2341,"Dama dama","DEU","Germany","DEU.2_1","Bayern",
2346,"Neovison vison","DEU","Germany","DEU.2_1","Bayern",
2352,"Oryctolagus cuniculus","DEU","Germany","DEU.2_1","Bayern",
2397,"Cervus nippon","DEU","Germany","DEU.2_1","Bayern",
2398,"Cervus nippon","DEU","Germany","DEU.2_1","Bayern",
2399,"Cervus nippon","DEU","Germany","DEU.2_1","Bayern",
2522,"Myocastor coypus","DEU","Germany","DEU.2_1","Bayern",
2679,"Ondatra zibethicus","DEU","Germany","DEU.2_1","Bayern",
2521,"Myocastor coypus","SVN","Slovenia","SVN.6_1","Obalno-kraška",
1458,"Funambulus pennantii","ARE","United Arab Emirates","ARE.2_1","Ajman",
1461,"Funambulus pennantii","ARE","United Arab Emirates","ARE.2_1","Ajman",
2604,"Procyon lotor","BHS","Bahamas","BHS.6_1","Central Abaco",
2332,"Rattus tanezumi","THA","Thailand","THA.61_1","Satun",
2351,"Rattus tanezumi","MYS","Malaysia","MYS.14_1","Sarawak",
72,"Desmana moschata","RUS","Russia","RUS.38_1","Leningrad",
1102,"Cervus nippon","RUS","Russia","RUS.38_1","Leningrad",
1846,"Odocoileus virginianus","RUS","Russia","RUS.38_1","Leningrad",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.38_1","Leningrad",
2346,"Neovison vison","RUS","Russia","RUS.38_1","Leningrad",
2380,"Castor canadensis","RUS","Russia","RUS.38_1","Leningrad",
2679,"Ondatra zibethicus","RUS","Russia","RUS.38_1","Leningrad",
29,"Axis porcinus","LKA","Sri Lanka","LKA.6_1","Galle",
52,"Bubalus bubalis","LKA","Sri Lanka","LKA.6_1","Galle",
1691,"Myocastor coypus","USA","United States","USA.17_1","Kansas",
1692,"Myocastor coypus","USA","United States","USA.17_1","Kansas",
2116,"Sciurus niger","USA","United States","USA.17_1","Kansas",
2643,"Vulpes vulpes","USA","United States","USA.17_1","Kansas",
2321,"Nyctereutes procyonoides","EST","Estonia","EST.3_1","Ida-Viru",
2346,"Neovison vison","EST","Estonia","EST.3_1","Ida-Viru",
2679,"Ondatra zibethicus","EST","Estonia","EST.3_1","Ida-Viru",
99,"Hemitragus jemlahicus","ZAF","South Africa","ZAF.9_1","Western Cape",
773,"Oryctolagus cuniculus","ZAF","South Africa","ZAF.9_1","Western Cape",
780,"Oryctolagus cuniculus","ZAF","South Africa","ZAF.9_1","Western Cape",
781,"Oryctolagus cuniculus","ZAF","South Africa","ZAF.9_1","Western Cape",
1263,"Dama dama","ZAF","South Africa","ZAF.9_1","Western Cape",
1264,"Dama dama","ZAF","South Africa","ZAF.9_1","Western Cape",
1269,"Dama dama","ZAF","South Africa","ZAF.9_1","Western Cape",
1270,"Dama dama","ZAF","South Africa","ZAF.9_1","Western Cape",
1271,"Dama dama","ZAF","South Africa","ZAF.9_1","Western Cape",
2113,"Sciurus carolinensis","ZAF","South Africa","ZAF.9_1","Western Cape",
2154,"Suncus murinus","ZAF","South Africa","ZAF.9_1","Western Cape",
2545,"Rusa unicolor","ZAF","South Africa","ZAF.9_1","Western Cape",
1696,"Myocastor coypus","MEX","Mexico","MEX.28_1","Tamaulipas",
2354,"Boselaphus tragocamelus","MEX","Mexico","MEX.28_1","Tamaulipas",
1814,"Nyctereutes procyonoides","RUS","Russia","RUS.16_1","Gorno-Altay",
2346,"Neovison vison","RUS","Russia","RUS.16_1","Gorno-Altay",
2677,"Ondatra zibethicus","RUS","Russia","RUS.16_1","Gorno-Altay",
2322,"Rattus exulans","WSM","Samoa","WSM.11_1","Vaisigano",
2440,"Herpestes auropunctatus","GUY","Guyana","GUY.7_1","Pomeroon-Supenaam",
1027,"Callosciurus erythraeus","HKG","Hong Kong","HKG.11_1","Southern",
2440,"Herpestes auropunctatus","SUR","Suriname","SUR.2_1","Commewijne",
2014,"Rattus argentiventer","PHL","Philippines","PHL.29_1","Davao Oriental",
2225,"Viverra tangalunga","PHL","Philippines","PHL.29_1","Davao Oriental",
2334,"Rattus tanezumi","PHL","Philippines","PHL.29_1","Davao Oriental",
2350,"Rattus exulans","PHL","Philippines","PHL.29_1","Davao Oriental",
2712,"Suncus murinus","PHL","Philippines","PHL.29_1","Davao Oriental",
817,"Oryctolagus cuniculus","IMN","Isle of Man","IMN.5_1","Middle",
971,"Apodemus sylvaticus","IMN","Isle of Man","IMN.5_1","Middle",
1389,"Erinaceus europaeus","IMN","Isle of Man","IMN.5_1","Middle",
1504,"Lepus europaeus","IMN","Isle of Man","IMN.5_1","Middle",
1556,"Lepus timidus","IMN","Isle of Man","IMN.5_1","Middle",
1598,"Macropus rufogriseus","IMN","Isle of Man","IMN.5_1","Middle",
1673,"Mustela putorius","IMN","Isle of Man","IMN.5_1","Middle",
2346,"Neovison vison","KAZ","Kazakhstan","KAZ.8_1","Pavlodar",
2677,"Ondatra zibethicus","KAZ","Kazakhstan","KAZ.8_1","Pavlodar",
1103,"Cervus nippon","RUS","Russia","RUS.7_1","Belgorod",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.7_1","Belgorod",
2346,"Neovison vison","RUS","Russia","RUS.7_1","Belgorod",
2679,"Ondatra zibethicus","RUS","Russia","RUS.7_1","Belgorod",
1005,"Bandicota indica","IDN","Indonesia","IDN.9_1","Jawa Barat",
1554,"Lepus nigricollis","IDN","Indonesia","IDN.9_1","Jawa Barat",
2335,"Rattus tanezumi","IDN","Indonesia","IDN.9_1","Jawa Barat",
1716,"Myocastor coypus","KEN","Kenya","KEN.35_1","Nyandarua",
100,"Hippopotamus amphibius","COL","Colombia","COL.14_1","Cundinamarca",
692,"Oryctolagus cuniculus","NOR","Norway","NOR.6_1","Hedmark",
1542,"Lepus europaeus","NOR","Norway","NOR.6_1","Hedmark",
1609,"Micromys minutus","NOR","Norway","NOR.6_1","Hedmark",
1870,"Ovibos moschatus","NOR","Norway","NOR.6_1","Hedmark",
2321,"Nyctereutes procyonoides","NOR","Norway","NOR.6_1","Hedmark",
2346,"Neovison vison","NOR","Norway","NOR.6_1","Hedmark",
2679,"Ondatra zibethicus","NOR","Norway","NOR.6_1","Hedmark",
2321,"Nyctereutes procyonoides","BGR","Bulgaria","BGR.5_1","Grad Sofiya",
2679,"Ondatra zibethicus","MNE","Montenegro","MNE.21_1","Žabljak",
844,"Ovis orientalis","XNC","Northern Cyprus","XNC.5_1","Nicosia",
1549,"Lepus europaeus","XNC","Northern Cyprus","XNC.5_1","Nicosia",
1660,"Mustela nivalis","XNC","Northern Cyprus","XNC.5_1","Nicosia",
2133,"Suncus etruscus","XNC","Northern Cyprus","XNC.5_1","Nicosia",
2260,"Vulpes vulpes","XNC","Northern Cyprus","XNC.5_1","Nicosia",
62,"Bubalus bubalis","BRA","Brazil","BRA.21_1","Rio Grande do Sul",
1508,"Lepus europaeus","BRA","Brazil","BRA.21_1","Rio Grande do Sul",
1508,"Lepus europaeus","BOL","Bolivia","BOL.1_1","Chuquisaca",
3,"Antilope cervicapra","URY","Uruguay","URY.11_1","Paysandú",
1508,"Lepus europaeus","URY","Uruguay","URY.11_1","Paysandú",
2375,"Axis axis","URY","Uruguay","URY.11_1","Paysandú",
2321,"Nyctereutes procyonoides","HRV","Croatia","HRV.20_1","Zadarska",
2374,"Axis axis","HRV","Croatia","HRV.20_1","Zadarska",
2432,"Herpestes auropunctatus","HRV","Croatia","HRV.20_1","Zadarska",
2655,"Ondatra zibethicus","HRV","Croatia","HRV.20_1","Zadarska",
865,"Ovis orientalis","NLD","Netherlands","NLD.14_1","Zuid-Holland",
1221,"Dama dama","NLD","Netherlands","NLD.14_1","Zuid-Holland",
1987,"Procyon lotor","NLD","Netherlands","NLD.14_1","Zuid-Holland",
2321,"Nyctereutes procyonoides","NLD","Netherlands","NLD.14_1","Zuid-Holland",
2346,"Neovison vison","NLD","Netherlands","NLD.14_1","Zuid-Holland",
2352,"Oryctolagus cuniculus","NLD","Netherlands","NLD.14_1","Zuid-Holland",
2522,"Myocastor coypus","NLD","Netherlands","NLD.14_1","Zuid-Holland",
2679,"Ondatra zibethicus","NLD","Netherlands","NLD.14_1","Zuid-Holland",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.71_1","Trujillo Alto",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.71_1","Trujillo Alto",
241,"Herpestes auropunctatus","HTI","Haiti","HTI.5_1","Nord-Est",
239,"Herpestes auropunctatus","TTO","Trinidad and Tobago","TTO.7_1","Point Fortin",
1372,"Didelphis marsupialis","TTO","Trinidad and Tobago","TTO.7_1","Point Fortin",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.38_1","Kriva Palanka",
848,"Ovis orientalis","HUN","Hungary","HUN.19_1","Veszprém",
1132,"Cervus nippon","HUN","Hungary","HUN.19_1","Veszprém",
1987,"Procyon lotor","HUN","Hungary","HUN.19_1","Veszprém",
2321,"Nyctereutes procyonoides","HUN","Hungary","HUN.19_1","Veszprém",
2346,"Neovison vison","HUN","Hungary","HUN.19_1","Veszprém",
2352,"Oryctolagus cuniculus","HUN","Hungary","HUN.19_1","Veszprém",
2522,"Myocastor coypus","HUN","Hungary","HUN.19_1","Veszprém",
2679,"Ondatra zibethicus","HUN","Hungary","HUN.19_1","Veszprém",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.13_1","Boumerdès",
1663,"Mustela nivalis","DZA","Algeria","DZA.13_1","Boumerdès",
1727,"Myocastor coypus","JPN","Japan","JPN.39_1","Tochigi",
1803,"Neovison vison","JPN","Japan","JPN.39_1","Tochigi",
1885,"Paguma larvata","JPN","Japan","JPN.39_1","Tochigi",
1955,"Procyon lotor","JPN","Japan","JPN.39_1","Tochigi",
2665,"Ondatra zibethicus","JPN","Japan","JPN.39_1","Tochigi",
2527,"Myocastor coypus","MNE","Montenegro","MNE.7_1","Danilovgrad",
1984,"Procyon lotor","GEO","Georgia","GEO.2_1","Ajaria",
2321,"Nyctereutes procyonoides","GEO","Georgia","GEO.2_1","Ajaria",
2584,"Sciurus vulgaris","GEO","Georgia","GEO.2_1","Ajaria",
51,"Bubalus bubalis","GUM","Guam","GUM.3_1","Asan",
129,"Rusa marianna","GUM","Guam","GUM.3_1","Asan",
2031,"Rattus exulans","GUM","Guam","GUM.3_1","Asan",
2094,"Rattus tanezumi","GUM","Guam","GUM.3_1","Asan",
2147,"Suncus murinus","GUM","Guam","GUM.3_1","Asan",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.32_1","Komi",
2346,"Neovison vison","RUS","Russia","RUS.32_1","Komi",
2679,"Ondatra zibethicus","RUS","Russia","RUS.32_1","Komi",
2155,"Suncus murinus","MDV","Maldives","MDV","Maldives",
848,"Ovis orientalis","CZE","Czech Republic","CZE.13_1","Ústecký",
1987,"Procyon lotor","CZE","Czech Republic","CZE.13_1","Ústecký",
2099,"Rupicapra rupicapra","CZE","Czech Republic","CZE.13_1","Ústecký",
2321,"Nyctereutes procyonoides","CZE","Czech Republic","CZE.13_1","Ústecký",
2341,"Dama dama","CZE","Czech Republic","CZE.13_1","Ústecký",
2346,"Neovison vison","CZE","Czech Republic","CZE.13_1","Ústecký",
2352,"Oryctolagus cuniculus","CZE","Czech Republic","CZE.13_1","Ústecký",
2397,"Cervus nippon","CZE","Czech Republic","CZE.13_1","Ústecký",
2522,"Myocastor coypus","CZE","Czech Republic","CZE.13_1","Ústecký",
2679,"Ondatra zibethicus","CZE","Czech Republic","CZE.13_1","Ústecký",
1182,"Dama dama","ATG","Antigua and Barbuda","ATG.4_1","Saint John",
1351,"Dasyprocta leporina","ATG","Antigua and Barbuda","ATG.4_1","Saint John",
2317,"Herpestes auropunctatus","ATG","Antigua and Barbuda","ATG.4_1","Saint John",
49,"Bubalus bubalis","PNG","Papua New Guinea","PNG.6_1","Eastern Highlands",
149,"Rusa timorensis","PNG","Papua New Guinea","PNG.6_1","Eastern Highlands",
2350,"Rattus exulans","PNG","Papua New Guinea","PNG.6_1","Eastern Highlands",
1726,"Myocastor coypus","JPN","Japan","JPN.17_1","Kagawa",
1881,"Paguma larvata","JPN","Japan","JPN.17_1","Kagawa",
1953,"Procyon lotor","JPN","Japan","JPN.17_1","Kagawa",
2519,"Mustela sibirica","JPN","Japan","JPN.17_1","Kagawa",
51,"Bubalus bubalis","GUM","Guam","GUM.10_1","Merizo",
129,"Rusa marianna","GUM","Guam","GUM.10_1","Merizo",
2031,"Rattus exulans","GUM","Guam","GUM.10_1","Merizo",
2094,"Rattus tanezumi","GUM","Guam","GUM.10_1","Merizo",
2147,"Suncus murinus","GUM","Guam","GUM.10_1","Merizo",
172,"Rusa timorensis","NZL","New Zealand","NZL.2_1","Bay of Plenty",
173,"Rusa timorensis","NZL","New Zealand","NZL.2_1","Bay of Plenty",
182,"Rusa unicolor","NZL","New Zealand","NZL.2_1","Bay of Plenty",
605,"Oryctolagus cuniculus","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1086,"Cervus elaphus","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1125,"Cervus nippon","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1126,"Cervus nippon","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1248,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1292,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1293,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1298,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1299,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1300,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1301,"Dama dama","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1387,"Erinaceus europaeus","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1587,"Macropus eugenii","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1624,"Mustela erminea","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1655,"Mustela nivalis","NZL","New Zealand","NZL.2_1","Bay of Plenty",
1670,"Mustela putorius","NZL","New Zealand","NZL.2_1","Bay of Plenty",
2210,"Trichosurus vulpecula","NZL","New Zealand","NZL.2_1","Bay of Plenty",
